id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
TOEFL_1467	basket	n. 篮,一篮	/'bɑːskɪt/	/'bæskɪt/	n. 篮, 篮子 / vt. 装入篮	'bɑ:skit	n. a container that is usually woven and has handles / n. the quantity contained in a basket / n. horizontal circular metal hoop supporting a net through which players try to throw the basketball / n. a score in basketball made by throwing the ball through the hoop
TOEFL_5221	basketry	n. 篓编织品	/'bɑːskɪtrɪ/	/'bɑ:skitri/	n. 篮子编织技艺	'bɑ:kitri	n. the craft of basket making
TOEFL_7122	basketwork	n. 编织物	/'bɑːskɪtwɜːk/	/'bæskɪtwɝk/	n. 编织物品	'bɑ:skitwә:k	
TOEFL_4946	battleship	n. 战舰	/'bæt(ə)lʃɪp/	/'bætlʃɪp/	n. 战列舰, 主力舰	'bætlʃip	n. large and heavily armoured warship
TOEFL_7861	beacon	n. 信号灯，闪光灯	/'biːk(ə)n/	/'bikən/	n. 烽火, 灯塔 / v. 照亮	'bi:kn	n. a fire (usually on a hill or tower) that can be seen from a distance / n. a tower with a light that gives warning of shoals to passing ships / v. shine like a beacon / v. guide with a beacon
TOEFL_2572	beam	n. 梁, 桁条	/biːm/	/bim/	n. 横梁, 杆, 光线, 容光焕发 / vi. 用梁支承, 微笑, 射出光线 / vt. 照耀, 感到欣喜 / [计] 束	bi:m	n. long thick piece of wood or metal or concrete, etc., used in construction / n. a group of nearly parallel lines of electromagnetic radiation / n. a column of light (as from a beacon) / n. (nautical) breadth amidships
TOEFL_3514	bean	n. 豆, 豆形果实	/biːn/	/bin/	n. 豆子 / [化] 油嘴; 豆	bi:n	n. any of various edible seeds of plants of the family Leguminosae used for food / n. any of various seeds or fruits that are beans or resemble beans / n. any of various leguminous plants grown for their edible seeds and pods / v. hit on the head, especially with a pitched baseball
TOEFL_3414	beat	v. 打；战胜	/biːt/	/bit/	n. 心跳(声), 打, 敲打声, 拍子 / v. 打, 拍打, 打败 / a. 疲乏的, 颓废的 / beat的过去式 / [计] 拍; 节拍	bi:t	n. a regular route for a sentry or policeman / n. a single pulsation of an oscillation produced by adding two waves of different frequencies; has a frequency equal to the difference between the two oscillations / n. the sound of stroke or blow / n. a regular rate of repetition
TOEFL_1691	beauty	n. 美,美景	/'bjuːtɪ/	/'bjuti/	n. 美, 美人	'bju:ti	n. the qualities that give pleasure to the senses / n. an outstanding example of its kind
TOEFL_855	bed	n. 床,基础； v. 安置	/bed/	/bɛd/	n. 床, 睡眠处, 河床, 底座, 路基, 一层 / vt. 提供宿处, 栽种, 安装 / vi. 睡, 形成坚实的一层	bed	n. a piece of furniture that provides a place to sleep / n. a plot of ground in which plants are growing / n. a depression forming the ground under a body of water / n. (geology) a stratum of rock (especially sedimentary rock)
TOEFL_5449	bedcover	n. 被面	/'bedkʌvə/	/'bɛdkʌvɚ/	n. 床罩	'bed.kʌvә	n decorative cover for a bed
TOEFL_4893	befit	v. 适合	/bɪ'fɪt/	/bɪ'fɪt/	vt. 适合于, 适宜于	bi'fit	v. accord or comport with
TOEFL_2211	behave	v. 表现,行为, 举止	/bɪ'heɪv/	/bɪ'hev/	vi. 举止端正, 行为规矩 / vt. 检点(自己的)行为, 使表现好	bi'heiv	v. behave in a certain manner / v. behave well or properly
TOEFL_1046	behind	prep. 在…后,落后于； adv. 在后面	/bɪ'haɪnd/	/bɪ'haɪnd/	adv. 在后地 / prep. 在...背后	bi'haind	s. having the lower score or lagging position in a contest / r. in or to or toward the rear / r. remaining in a place or condition that has been left or departed from / r. of timepieces
TOEFL_7412	belter	n. 非常好, 出色的例子	/belter/	/belter/	n. 了不起的人或事；嘹亮的歌	'beltə	
TOEFL_679	beneath	prep. 在…下,(地位等)低于； adv. 在下方	/bɪ'niːθ/	/bɪˈniːθ/	prep. 在...下方 / adv. 在...下方	bi'ni:θ	r in or to a place that is lower
TOEFL_7323	bergere	n. 围手椅	/bergere/	/bergere/	围手椅(尤指18世纪法国式藤条椅子)	beә'ʒeә	
TOEFL_2447	beringia	n. 白令海和楚可奇海海域	/beringia/	/beringia/	n. 白令陆桥		
TOEFL_4272	beside	prep. 在…旁边,和…相比	/bɪ'saɪd/	/bɪ'saɪd/	prep. 在旁边	bi'said	n. At the side of; on one side of. / n. Aside from; out of the regular course or order of; in a /    state of deviation from; out of. / n. Over and above; distinct from; in addition to. / adv. On one side. / adv. More than that; over and above; not included in the /    number, or in what has been mentioned; moreover; in addition.
TOEFL_9198	bestow	v. 给予,利用	/bɪ'stəʊ/	/bɪ'sto/	vt. 授予, 使用, 贮藏, 留宿	bi'stәu	v. give as a gift
TOEFL_5272	bilingual	adj. 能说两种语言的	/baɪ'lɪŋgw(ə)l/	/'baɪ'lɪŋgwəl/	a. 双语的	bai'liŋgwәl	n. a person who speaks two languages fluently / s. using or knowing two languages
TOEFL_9321	bilingualism	n. 双语现象	/ˌbaɪ'lɪŋgwəlɪzəm/	/baɪ'lɪŋgwəlɪzəm/	n. 使用两种语言		n. the ability to speak two languages colloquially
TOEFL_2432	billfish	n. 长嘴鱼,尖嘴鱼	/'bɪlfɪʃ/	/'bɪl,fɪʃ/	n. 长嘴鱼(颚狭长如喙的鱼,如雀鳝等),尖嘴鱼(具有剑状长嘴及上颚的鱼,如旗鱼、枪鱼等)	'bilfiʃ	n. giant warm-water game fish having a prolonged and rounded toothless upper jaw
TOEFL_3243	bind	v. 捆绑(扎)；结(粘)合	/baɪnd/	/baɪnd/	vt. 绑, 约束, 装订, 包扎, 使结合 / vi. 凝固, 有约束力 / [计] 赋值, 绑定	baind	n. something that hinders as if with bonds / v. create social or emotional ties / v. make fast; tie or secure, with or as if with a rope / v. wrap around with something so as to cover or enclose
TOEFL_186	biological	adj. 生物(学)的	/baɪə(ʊ)'lɒdʒɪk(ə)l/	/,baɪə'lɑdʒɪkl/	a. 生物学的 / [医] 生物学的	.baiәu'lɒdʒikәl	a. pertaining to biology or to life and living things / a. of parents and children; related by blood
TOEFL_2324	biome	n. (生态)生物群系	/'baɪəʊm/	/'baɪom/	n. 生物群落区	'baiәum	n. a major biotic community characterized by the dominant forms of plant life and the prevailing climate
TOEFL_8687	bis	adv. 二度, 二回	/bɪs/	/bɪs/	国际清算银行 / [计] 商业信息系统; 副本, 次本	bis	n a heavy brittle diamagnetic trivalent metallic element (resembles arsenic and antimony chemically); usually recovered as a by-product from ores of other metals
TOEFL_9866	bisect	v. 把…二等分， 对半分	/baɪ'sekt/	/baɪ'sɛkt/	v. 分成两部份, 对分	bai'sekt	v. cut in half or cut in two
TOEFL_3700	bit	n. 一点儿，少许；小片	/bɪt/	/bɪt/	n. 少量, 马嚼子, 辅币 / vt. 给马上嚼子, 控制 / bite的过去式和过去分词 / [计] 比特, 二进制数位, 机内测试	bit	n. a small fragment of something broken off from the whole / n. piece of metal held in horse's mouth by reins and used to control the horse while riding / n. a unit of measurement of information (from binary + digit); the amount of information in a system having two equiprobable states / n. the part of a key that enters a lock and lifts the tumblers
TOEFL_622	black	adj. 黑暗的,黑人的	/blæk/	/blæk/	n. 黑色, 黑颜料 / a. 黑色的	blæk	n. the quality or state of the achromatic color of least lightness (bearing the least resemblance to white) / n. British chemist who identified carbon dioxide and who formulated the concepts of specific heat and latent heat (1728-1799) / n. popular child actress of the 1930's (born in 1928) / n. a person with dark skin who comes from Africa (or whose ancestors came from Africa)
TOEFL_7212	blackbird	n. 山鸟类	/'blækbɜːd/	/'blækbɝd/	n. 黑鸟	'blækbә:d	n. common black European thrush
TOEFL_8085	blister	n. 水泡	/'blɪstə/	/'blɪstɚ/	n. 水疱 / [化] 砂眼	'blistә	n. a flaw on a surface resulting when an applied substance does not adhere (as an air bubble in a coat of paint) / n. (botany) a swelling on a plant similar to that on the skin / n. (pathology) an elevation of the skin filled with serous fluid / v. get blistered
TOEFL_675	block	v. 堵塞,妨碍	/blɒk/	/blɑk/	n. 街区, 木块, 石块, 块 / vt. 阻塞, 封锁, 使成块状 / [计] 块, 数据块	blɒk	n. a solid piece of something (usually having flat rectangular sides) / n. a rectangular area in a city surrounded by streets and usually containing several buildings / n. a three-dimensional shape with six square or rectangular sides / n. a number or quantity of related things dealt with as a unit
TOEFL_8780	bluebird	n. 北美产的蓝知更鸟	/'bluːbɜːd/	/'blubɝd/	n. 蓝色鸣鸟(北美产)	'blu:bә:d	n. blue North American songbird
TOEFL_10331	blues	n. 布鲁斯音乐， 蓝调	/bluːz/	/bluz/	n. 勃鲁斯乐曲, (非正式)伤感的, 伤心的 / [医] 忧闷, 沮丧	blu:z	n. a type of folksong that originated among Black Americans at the beginning of the 20th century; has a melancholy sound from repeated use of blue notes / n. a state of depression
TOEFL_10133	blurt	v. 脱口而出	/blɜːrt/	/blɝt/	vt. 冲口说出, 脱口说出	blә:t	v utter impulsively
TOEFL_9567	bluster	v. 虚张声势地恫吓； 猛刮	/'blʌstər/	/'blʌstɚ/	vt. 风狂吹, 咆哮, 汹涌 / vi. 咆哮着说出, 恐吓 / n. 狂风声, 巨浪声, 夸口, 大话	'blʌstә	n. noisy confusion and turbulence / n. a violent gusty wind / v. blow hard; be gusty, as of wind
TOEFL_7721	bonanza	n. 走运，发财	/bə'nænzə/	/bə'nænzə/	n. 富矿带, 带来好运的事物, 幸运	bәu'nænzә	n. an especially rich vein of precious ore
TOEFL_363	bone	n. 骨,骨骼	/bəʊn/	/bon/	n. 骨头, 骨, 骨制品 / vt. 剔骨 / vi. 专心致志	bәun	n. rigid connective tissue that makes up the skeleton of vertebrates / n. the porous calcified substance from which bones are made / n. a shade of white the color of bleached bones / v. remove the bones from
TOEFL_6456	bongo	n. 非洲产大羚羊, 一种用手指敲的小鼓	/'bɒŋgəʊ/	/'bɔŋɡəu/	n. 邦戈羚羊(产于非洲), 小手鼓	'bɒŋgәu	n. a small drum; played with the hands / n. large forest antelope of central Africa having a reddish-brown coat with white stripes and spiral horns
TOEFL_5509	bonito	n. 鲣	/bə'niːtəʊ/	/bə'ni:təu/	n. 狐鲣	bә'ni:tәu	n. flesh of mostly Pacific food fishes of the genus Sarda of the family Scombridae; related to but smaller than tuna / n. fish whose flesh is dried and flaked for Japanese cookery; may be same species as skipjack tuna / n. any of various scombroid fishes intermediate in size and characteristics between mackerels and tunas
TOEFL_412	book	n. 书	/bʊk/	/bʊk/	n. 书, 书籍, 帐簿, 名册, 工作簿 / v. 登记, 预订 / [计] 工作簿	buk	n. a written work or composition that has been published (printed on pages bound together) / n. physical objects consisting of a number of pages bound together / n. a collection of playing cards satisfying the rules of a card game / n. a collection of rules or prescribed standards on the basis of which decisions are made
TOEFL_8405	boomer	n. 生育高峰中出生的人	/'buːmə/	/'bumɚ/	n. 往来无定的临时工	'bu:mә	n a member of the baby boom generation in the 1950s
TOEFL_9103	boot	n. <美> (长统)靴	/buːt/	/but/	n. 长靴, 踢, 解雇, 效用 / vt. 使穿靴, 踢, 解雇, 有用 / [计] 引导, 自举	bu:t	n. footwear that covers the whole foot and lower leg / n. British term for the luggage compartment in a car / n. protective casing for something that resembles a leg / n. an instrument of torture that is used to heat or crush the foot and leg
TOEFL_2511	botanical	adj. 植物(学)的	/bə'tænɪkl/	/bə'tænɪkl/	a. 植物学的 / n. 植物性药材	bә'tænikәl	n. a drug made from part of a plant (as the bark or root or leaves)
TOEFL_4342	boulder	n. 大石头	/'bəʊldə/	/'boldɚ/	n. 大圆石 / [机] 圆石, 漂石	'bәuldә	n. a large smooth mass of rock detached from its place of origin / n. a town in north central Colorado; Rocky Mountains resort center and university town
TOEFL_5128	bowel	n. 肠	/'baʊəl/	/'baʊəl/	n. 肠, 内脏, 内部 / vt. 挖...的内脏	'bauәl	n the part of the alimentary canal between the stomach and the anus
TOEFL_4114	bowl	n. 碗	/bəʊl/	/bol/	n. 碗, 木球, 大酒杯 / v. 滚木球, 快而稳地行驶	bәul	n. a round vessel that is open at the top; used chiefly for holding food or liquids;  / n. a concave shape with an open top / n. a dish that is round and open at the top for serving foods / n. the quantity contained in a bowl
TOEFL_7139	boxlike	adj. 象箱子一样的	/boxlike/	/boxlike/	a. 像箱子一样的	'bɒkslaik	s. resembling a box in rectangularity
TOEFL_9360	brag	v. 吹嘘， 自夸， 自吹自擂	/bræg/	/bræɡ/	n. 吹牛 / v. 吹牛	bræg	n. an instance of boastful talk
TOEFL_3785	brea	n. 布雷亚(美国加州地名)	/'breiə/	/'breiə/	n. （西）沥青		
TOEFL_6640	breathtaking	adj. 令人赞叹的,  壮观的	/'breθteɪkɪŋ/	/'brɛθtekɪŋ/	a. 惊人的, 惊险的	'breθ.teikiŋ	s tending to cause suspension of regular breathing
TOEFL_4906	brewster	n. 酿造者	/brewster/	/brewster/	n. (啤)酒酿造者	'bru:stә	
TOEFL_1679	bridge	n. 桥； v. 架桥,渡过	/brɪdʒ/	/brɪdʒ/	n. 桥, 舰桥, 桥梁, 桥牌 / vt. 架桥于, 跨越 / [计] 桥, 网桥, 桥接器	bridʒ	n. a structure that allows people or vehicles to cross an obstacle such as a river or canal or railway etc. / n. a circuit consisting of two branches (4 arms arranged in a diamond configuration) across which a meter is connected / n. something resembling a bridge in form or function / n. the hard ridge that forms the upper part of the nose
TOEFL_9755	brighten	v. 更明亮； 快活起来； 有希望	/'braɪtn/	/'braɪtn/	vi. 变亮, 活跃 / vt. 使生辉, 使快活	'braitn	v. make lighter or brighter
TOEFL_1166	broad	adj. 宽的,广泛的	/brɔːd/	/brɔd/	a. 宽广的, 辽阔的, 广大的, 显著的 / adv. 宽阔地 / n. 宽阔部分	brɒ:d	n. slang term for a woman / s. not detailed or specific / s. lacking subtlety; obvious / s. being at a peak or culminating point
TOEFL_7552	broadcaster	n. 播送设备, 广播员	/'brɔːd,kɑːstə/	/'brɔdkæstɚ/	n. 播送者, 广播装置, 播种机	'brɒ:dkæstә	n. someone who broadcasts on radio or television / n. a mechanical device for scattering something (seed or fertilizer or sand etc.) in all directions
TOEFL_4658	broadleaf	n. 阔叶烟草,阔叶树	/'brɔːdliːf/	/'brɔd,lif/	n. 阔烟叶	'brɒ:dli:f	s. having relatively broad rather than needlelike or scalelike leaves
TOEFL_1305	brown	n&a. 棕色(的),人名	/braʊn/	/braʊn/	n. 褐色 / a. 褐色的 / v. (使)变褐色	braun	n. an orange of low brightness and saturation / n. Scottish botanist who first observed the movement of small particles in fluids now known a Brownian motion (1773-1858) / n. abolitionist who was hanged after leading an unsuccessful raid at Harper's Ferry, Virginia (1800-1859) / v. fry in a pan until it changes color
TOEFL_9085	bryn	n. 布琳	/bryn/	/bryn/	布琳（人名）		
TOEFL_2574	buffalo	n. 美洲野牛	/'bʌfələʊ/	/'bʌfəlo/	n. 水牛 / [机] 水牛	'bʌfәlәu	n. a city on Lake Erie in western New York (near Niagara Falls) / n. meat from an American bison / v. intimidate or overawe
TOEFL_3688	bulk	n. (大)块,主体 vt使更大	/bulk/	/bulk/	n. 大小, 体积, 大块, 大多数 / vt. 显得大, 显得重要	bʌlk	n. the property of something that is great in magnitude / n. the property possessed by a large mass / v. stick out or up
TOEFL_8906	bulldoze	v. 威吓, 欺负	/'bʊldəʊz/	/'bʊldoz/	vt. 强迫, 用推土机推平/削平, 用推土机清除, 压倒, 威胁	'buldәuz	v. flatten with or as if with a bulldozer
TOEFL_5209	bullrush	n. 芦苇	/bullrush/	/bullrush/	n. [植]芦苇, 香蒲, 纸草	'bjlrʌʃ	n tall marsh plant with cylindrical seed heads that explode when mature shedding large quantities of down; its long flat leaves are used for making mats and chair seats; of North America, Europe, Asia and North Africa / n tall rush with soft erect or arching stems found in Eurasia, Australia, New Zealand, and common in North America
TOEFL_8695	bundle	n. 捆v捆扎	/'bʌnd(ə)l/	/'bʌndl/	n. 捆, 束 / vt. 包扎, 胡乱塞进 / vi. 匆忙离开	'bʌndl	n. a package of several things tied together for carrying or storing / v. make into a bundle / v. sleep fully clothed in the same bed with one's betrothed
TOEFL_3198	bureau	n. 局，办事处	/'bjʊərəʊ/	/'bjʊro/	n. 局, 办公处 / [经] 局, 司, 处	'bjuәrәu	n an administrative unit of government / n furniture with drawers for keeping clothes
TOEFL_7585	bureaucratization	n. 官化	/bureaucratization/	/bureaucratization/	官僚化; 科层化	bjʊərəkrətaɪ'zeɪʃn	
TOEFL_4573	bushman	n. 丛林居民	/'buʃmən/	/'buʃmən/	n. 澳大利亚丛林中的居民,林区(或边远地区)的人	'bjʃmәn	n. a member of the race of nomadic hunters and gatherers who live in southern Africa / n. a dweller in the Australian bush country
TOEFL_8704	businesswoman	n. 妇女实业家	/'bɪznɪs,wʊmən/	/'biznis,wumən/	n. 商人, 办理实务的人, 经商者	'bizniswjmæn	n. a female businessperson
TOEFL_7546	bustle	v. 匆匆忙忙	/'bʌs(ə)l/	/'bʌsl/	n. 喧闹, 裙撑 / vi. 奔忙, 喧闹 / vt. 使忙碌, 催促	'bʌsl	n. a rapid active commotion / n. a framework worn at the back below the waist for giving fullness to a woman's skirt / v. move or cause to move energetically or busily
TOEFL_7515	butte	n. 孤立的丘	/bjuːt/	/bjut/	n. 孤峰	bju:t	n. a hill that rises abruptly from the surrounding region; has a flat top and sloping sides / n. a town in southwestern Montana; center for mining copper
TOEFL_1505	cage	n. 笼	/keɪdʒ/	/kedʒ/	n. 笼, 牢房, 战俘营 / vt. 关进笼内	keidʒ	n. an enclosure made or wire or metal bars in which birds or animals can be kept / n. something that restricts freedom as a cage restricts movement / n. United States composer of avant-garde music (1912-1992) / n. the net that is the goal in ice hockey
