id	word	definition_cn	ecdict_translation	ecdict_phonetic
CET4_CORE_745	sustain	n. 维持	vt. 承受, 支持, 供养, 继续, 忍受, 蒙受, 证实, 准许 / [电] 持续	sә'stein
CET4_CORE_746	sustainable	adj. 可持续的	a. 足可支撑的, 养得起的, 可以忍受的	sә'steinәbl
CET4_CORE_3983	sword	n. 剑，刀	n. 刀, 剑, 战争, 武力, 剑状物	sɒ:d
CET4_CORE_3984	sympathetic	adj. 同情的；和谐的	a. 有同情心的, 合意的, 赞成的 / n. 交感神经, 容易感受的人	.simpә'θetik
CET4_CORE_754	tank	n. 油箱，水箱	n. 槽, 箱, 柜, 罐, 池塘, 储水池, 坦克 / vt. 储于箱中	tæŋk
CET4_CORE_755	tasteless	adj. 无味的	a. 没味道的, 无鉴赏力的	'teistlis
CET4_CORE_756	technical	adj. 技术的	a. 技术上的, 专门的, 工业的, 严格根据法律的 / [化] 技巧	'teknikl
CET4_CORE_4502	teenager	n. 青少年	n. 十三岁到十九岁的少年	'ti:nidʒә
CET4_CORE_4010	thickness	n. 厚(度)；密(度)	n. 厚度, 密度, 愚钝, 含混不清 / [医] 厚度	'θiknis
CET4_CORE_4013	thread	n. 线；丝；螺纹；头绪	n. 线, 丝, 纤维, 线索 / vt. 穿线于, 穿过, 通过, 用线穿成 / vi. 穿过 / [计] 线索, 线程	θred
CET4_CORE_4018	thrust	v. 插，刺； n. 插；讽刺	n. 插, 戳, 刺, 猛推, 口头攻击, 推力 / vt. 插入, 猛推, 刺, 戳, 强加, 延伸 / vi. 插, 刺, 戳, 延伸, (用力)推	θrʌst
CET4_CORE_766	tide	n & v. 顺应潮水航行	n. 潮, 潮汐, 趋势, 潮流, 涨潮, 高潮 / vt. 使随潮漂流 / vi. 顺潮行驶	taid
CET4_CORE_767	tighten	adj. 紧的，紧缩的	vt. 勒紧, 使变紧 / vi. 变紧, 绷紧	'taitn
CET4_CORE_4029	tolerate	v. 忍受，容忍，宽恕	vt. 宽容, 容许, 有耐力	'tɒlәreit
CET4_CORE_893	tough	adj. 困难的	n. 恶棍 / a. 强硬的, 艰苦的, 坚固的, 坚韧的, 粗暴的, 咬不动的	tʌf
CET4_CORE_4036	tourist	n. 旅游者，观光者	n. 观光客, 旅行者 / a. 旅游的	'tuәrist
CET4_CORE_772	trait	n. 性格	n. 特征, 特性, 一笔, 少许	treit
CET4_CORE_774	transfer	v & n. 转换，调换	n. 迁移, 移动, 传递, 转让, 转移, 过户, 汇兑, 换车 / vt. 使转移, 调转, 调任, 改变, 传递, 转让 / vi. 转移, 转学, 转职, 换车 / [计] 传送	træns'fә:
CET4_CORE_4427	truly	adv. 真正地； 忠实地	adv. 真实地, 不假	'tru:li
CET4_CORE_4067	tube	n. 管；电子管，显像管	n. 管, 软管, 隧道 / vt. 把...装管, 使通过管子 / [计] 管子	tju:b
CET4_CORE_780	tumor	n. 瘤	n. 肿大, 肿块, 瘤, 赘生物, 肿瘤 / [医] 瘤; 肿胀, 肿块	'tju:mә
CET4_CORE_4070	turbine	n. 叶轮机，汽轮机	n. 涡轮机 / [化] 涡轮机	'tә:bain
CET4_CORE_4078	unconscious	adj. 不省人事的	a. 未意识到的, 无意识的, 无知觉的 / [医] 人事不省的, 神志丧失的; 无意识的	.ʌn'kɒnʃәs
CET4_CORE_811	undergo	v. 承受	vt. 遭受, 经历, 忍受 / [法] 经受, 经历, 忍受	.ʌndә'gәu
CET4_CORE_4080	undergraduate	n. 大学在校生	n. 大学本科生, 大学肄业生 / a. 大学生的	.ʌndә'grædjuit
CET4_CORE_4266	unfortunately	adv. 不幸地	adv. 恐怕, 不幸的是	ʌn'fɔ:tjjnәtli
CET4_CORE_944	unintended	adj. 意想不到的	a. 不是存心的, 无心的, 非故意的	'ʌnin'tendid
CET4_CORE_4093	unlikely	adj. 未必的，未必可能的	a. 不太可能的	.ʌn'laikli
CET4_CORE_834	utility	n. 使用，公共设施	n. 功用, 有用之物, 实用, 公用事业, 实用程序 / a. 实用的, 有多种用途的 / [计] 实用程序, 工具	ju:'tiliti
CET4_CORE_795	view	v. 看待	n. 视野, 风景, 见解, 视力, 观看, 视图, 指望, 意图, 印象 / vt. 看, 考虑, 视察, 查看, 估量 / [计] 视图	vju:
CET4_CORE_4124	vigorous	adj. 朝气蓬勃的	a. 精力充沛的, 元气旺盛的, 茁壮的, 有力的	'vigәrәs
CET4_CORE_4125	vinegar	n. 醋	n. 醋, 尖酸刻薄 / vt. 加醋于	'vinigә
CET4_CORE_797	virtually	adv. 几乎，差不多	adv. 事实上	'vә:tʃuәli
CET4_CORE_4130	visual	adj. 看的；看得见的	a. 视觉的 / [医] 视觉的, 视力的, 视觉性记忆优势者	'viʒuәl
CET4_CORE_900	vitally	adv. 极其重要地	adv. 与生命有关地, 致命地, 紧要地	'vaitli
CET4_CORE_4147	wax	n. 蜡，蜂蜡	n. 蜡, 蜡状物, 一阵发怒, 增加, (月亮)渐盈 / vi. 变大, 增大, 月亮渐满 / vt. 上蜡于	wæks
CET4_CORE_4280	whichever	pron&adj. 无论哪个， 无论哪些	pron. 无论那一个, 任何一个	hwitʃ'evә
CET4_CORE_4158	whisper	v. 低声地讲； v. 低语	n. 耳语, 密谈, 谣传, 沙沙声 / vi. 耳语, 密谈, 沙沙地响 / vt. 低声说	'hwispә
CET4_CORE_1006	widespread	adj. 普遍的，广泛的	a. 充分伸展的, 广布的, 普及的, 流传广的	'waidspred
CET4_CORE_4165	willing	adj. 愿意的，心甘情愿的	a. 乐意的, 自愿的, 甘愿的	'wiliŋ
CET4_CORE_4171	withstand	v. 抵挡，反抗	vt. 抵住, 顶住, 经得起	wið'stænd
CET4_CORE_4330	wolf	n. 狼	n. 狼, 残忍贪婪之人, 极度穷困 / vt. 狼吞虎咽, 大吃	wulf
CET4_CORE_4376	world-wide	adj. 遍及全球的	a. 遍及全世界的	
CET4_CORE_1024	worldwide	adv. 全世界范围地	a. 全世界的	'wә:ldwaid
CET4_CORE_807	worthwhile	adj. 有价值的	a. 值得花时间的, 值得做的, 有真实价值的	'wә:θ'hwail
CET4_CORE_4183	wrap	v. 裹，包，捆； n. 披肩	n. 外套, 围巾, 包裹物, 限制, 约束, 秘密, 换行 / vt. 包装, 卷, 缠绕, 包, 裹, 覆盖, 遮蔽, 隐藏, 掩护 / vi. 缠绕, 穿外衣, 包起来 / [计] 换行	ræp
CET4_CORE_4187	yawn	v. 打呵欠； n. 呵欠	n. 哈欠 / vi. 打哈欠, 裂开 / vt. 打着哈欠说	jɒ:n
