id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
CET4_CORE_2080	draw	v. 画，划；拖；拨出	/drɔː/	/drɔ/	vi. 拉, 拖, 拔剑 / vt. 拖拉, 挨近, 领取, 打成平局, 引导, 抽签决定, 画, 描写, 制订, 草拟, 吸引 / n. 拉, 拖, 拔出, 抽签, 平局 / [计] 翻牌, 绘图	drɒ:	n. a gully that is shallower than a ravine / n. the finish of a contest in which the score is tied and the winner is undecided / n. anything (straws or pebbles etc.) taken or chosen at random / n. a playing card or cards dealt or taken from the pack
CET4_CORE_2083	dread	n. 畏惧；恐怖； v. 惧怕	/dred/	/drɛd/	n. 恐惧, 可怕的人(或事) / a. 可怕的, 可怖的 / v. 恐惧, 害怕	dred	n fearful expectation or anticipation / v be afraid or scared of; be frightened of / s causing fear or dread or terror
CET4_CORE_289	dropout	n. 辍学	/ˈdrɒpaʊt/	/'drɑpaʊt/	n. 退学学生, 中途退学 / [电] 离去	'drɒpaut	n. someone who quits school before graduation / n. someone who withdraws from a social group or environment
CET4_CORE_2095	drug	n. 药，药物，药材	/drʌg/	/drʌg/	n. 药, 麻药, 麻醉药 / vi. 吸毒 / vt. 使服麻醉药, 使麻木	drʌg	n. a substance that is used as a medicine or narcotic / v. administer a drug to / v. use recreational drugs
CET4_CORE_2096	drum	n. 鼓；鼓状物，圆桶	/drʌm/	/drʌm/	n. 鼓, 鼓声 / vi. 击鼓, 作鼓声 / vt. 打鼓奏出 / [计] 磁鼓	drʌm	n. a musical percussion instrument; usually consists of a hollow cylinder with a membrane stretched across each end / n. the sound of a drum / n. a cylindrical metal container used for shipping or storage of liquids / n. small to medium-sized bottom-dwelling food and game fishes of shallow coastal and fresh waters that make a drumming noise
CET4_CORE_2097	drunk	adj. 醉的；陶醉的	/drʌŋk/	/drʌŋk/	a. 喝醉了的 / drink的过去式	drʌŋk	n. someone who is intoxicated
CET4_CORE_2099	duck	n. 鸭，雌鸭；鸭肉	/dʌk/	/dʌk/	n. 鸭子 / vi. 没入水中, 闪避 / vt. 猛按...入水, 躲避	dʌk	n. small wild or domesticated web-footed broad-billed swimming bird usually having a depressed body and short legs / n. (cricket) a score of nothing by a batsman / n. flesh of a duck (domestic or wild) / n. a heavy cotton fabric of plain weave; used for clothing and tents
CET4_CORE_2100	dull	adj. 枯燥的；不鲜明的	/dʌl/	/dʌl/	a. 钝的, 无趣的, 呆滞的, 阴暗的 / vt. 使迟钝, 使阴暗, 缓和 / vi. 变迟钝, 减少	dʌl	v. make dull in appearance / v. become dull or lusterless in appearance; lose shine or brightness / v. make dull or blunt / v. make less lively or vigorous
CET4_CORE_817	durability	n. 持久	/ˌdjʊərə'bɪlətɪ/	/ˌdjʊərə'bɪlətɪ/	[计] 耐久性, 耐用性, 持久性	,djuәrә'biliti	n permanence by virtue of the power to resist stress or force
CET4_CORE_2103	during	prep. 在…期间	/'djʊərɪŋ/	/'dʊrɪŋ/	prep. 在...的时候	'djuәriŋ	prep. In the time of; as long as the action or existence of; /    as, during life; during the space of a year.
CET4_CORE_2112	eagle	n. 鹰	/'iːg(ə)l/	/'igl/	n. 鹰, 鹰状标饰	'i:gl	n. any of various large keen-sighted diurnal birds of prey noted for their broad wings and strong soaring flight / n. (golf) a score of two strokes under par on a hole / n. a former gold coin in the United States worth 10 dollars / n. an emblem representing power
CET4_CORE_293	ease	n. 轻松，舒适	/i:z/	/iz/	n. 安乐, 安逸, 悠闲 / vt. 使安乐, 使安心, 减轻, 放松 / vi. 减轻, 放松, 灵活地移动	i:z	n. freedom from difficulty or hardship or effort / n. a freedom from financial difficulty that promotes a comfortable state / n. freedom from constraint or embarrassment / v. move gently or carefully
CET4_CORE_2123	eat	v. 吃，喝； v. 吃饭	/iːt/	/it/	v. 吃, 腐蚀	i:t	v. take in solid food / v. eat a meal; take a meal / v. worry or cause anxiety in a persistent way
CET4_CORE_2135	efficient	adj. 效率高的，有能力的	/ɪ'fɪʃ(ə)nt/	/ɪ'fɪʃnt/	a. 有效率的, 能干的	i'fiʃәnt	a. being effective without wasting time or effort or expense
CET4_CORE_2137	egg	n. 蛋，鸡蛋，卵	/eg/	/ɛɡ/	n. 蛋, 卵 / vt. 挑唆, 煽动, 调蛋黄	eg	n. animal reproductive body consisting of an ovum or embryo together with nutritive and protective envelopes; especially the thin-shelled reproductive body laid by e.g. female birds / n. oval reproductive body of a fowl (especially a hen) used as food / v. throw eggs at / v. coat with beaten egg
CET4_CORE_2142	either	pron. (两者)任何一个	/'aɪðə; 'iː-/	/'iðɚ/	a. (两者之中)任一的, (两者之中)各一的 / pron. (两者之中)任一 / conj. 或, 要么	'i:ðә	r. after a negative statement used as an intensive meaning something like `likewise' or `also'
CET4_CORE_2143	elaborate	adj. 复杂的；精心制作的	/ɪ'læb(ə)rət/	/ɪ'læbəret/	a. 精细的, 详尽的, 精心计划(或制作)的 / vt. 详细地说明, 用心地制作, 发挥 / vi. 变复杂, 作详细说明	i'læbәreit	v. add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing / v. produce from basic elements or sources; change into a more developed product / v. work out in detail / s. marked by complexity and richness of detail
CET4_CORE_2145	elbow	n. 肘，肘部；弯管	/'elbəʊ/	/'ɛlbo/	n. 手肘, 弯头, 扶手 / v. 用手肘推开, 推挤	'elbәu	n. hinge joint between the forearm and upper arm and the corresponding joint in the forelimb of a quadruped / n. a sharp bend in a road or river / n. a length of pipe with a sharp bend in it / n. the part of a sleeve that covers the elbow joint
CET4_CORE_2146	elder	adj. 年龄较大的； n. 长者	/'eldə/	/'ɛldɚ/	n. 年长者, 老人, 前辈 / a. 年长的, 资深的	'eldә	n. a person who is older than you are / n. any of numerous shrubs or small trees of temperate and subtropical northern hemisphere having white flowers and berrylike fruit / n. any of various church officers / s. used of the older of two persons of the same name especially used to distinguish a father from his son
CET4_CORE_4400	elderly	adj. 较老的，年长的； n. 到了晚年的人， 老年人	/'eldəli/	/'ɛldɚli/	a. 过了中年的, 稍老的	'eldәli	n people who are old collectively / s advanced in years; (`aged' is pronounced as two syllables)
CET4_CORE_298	embarrass	v. 尴尬	/ɪm'bærəs/	/ɪm'bærəs/	vt. 使困窘, 使局促不安, 阻碍	im'bærәs	v. cause to be embarrassed; cause to feel self-conscious
CET4_CORE_303	emission	n. 排放，辐射	/ɪ'mɪʃn/	/ɪ'mɪʃən/	n. 发射, 射出, 发行 / [医] 发射, 遗精	i'miʃәn	n. the act of emitting; causing to flow forth / n. the release of electrons from parent atoms / n. the occurrence of a flow of water (as from a pipe)
CET4_CORE_2175	ending	n. 结尾，结局；死亡	/'endɪŋ/	/'ɛndɪŋ/	n. 终止, 终了, 收场 / [医] 末梢	'endiŋ	n. the end of a word (a suffix or inflectional ending or final morpheme) / n. event whose occurrence ends something
CET4_CORE_2176	endless	adj. 无止境的	/'endlɪs/	/'ɛndləs/	a. 不停的, 无穷尽的, 无尽的 / [机] 无端的, 环状的	'endlis	s. tiresomely long; seemingly without end / s. infinitely great in number / s. having the ends united so as to form a continuous whole
CET4_CORE_308	endurance	n. 耐力	/in'djuərəns/	/ɪn'dʊrəns/	n. 忍耐, 忍耐力, 耐性 / [机] 持九性	in'djuәrәns	n. the power to withstand hardship or stress
CET4_CORE_2184	Englishman	n. 英国男子	/'iŋɡliʃmən/	/'iŋɡliʃmən/	n. 英国人	'iŋgliʃmәn	n. a man who is a native or inhabitant of England
CET4_CORE_314	enrich	v. 丰富；使富有	/ɪn'rɪtʃ/	/ɪn'rɪtʃ/	vt. 使富足, 使肥沃	in'ritʃ	v. make better or improve in quality / v. make wealthy or richer
CET4_CORE_316	enrollment	n. 入学人数	/ɪn'rəʊlmənt/	/ɪn'rolmənt/	n. 登记, 注册, 入伍 / [经] 登记, 注册	in'rәulmәnt	n the act of enrolling / n the body of people (such as students) who register or enroll at the same time
CET4_CORE_954	entitle	v. 使具有权利，使具有资格	/ɪnˈtaɪtl/	/ɪn'taɪtl/	vt. 给...权利, 取名为, 给予名称, 叫做 / [法] 给...权利, 使有资格, 称呼	in'taitl	v. give the right to / v. give a title to
CET4_CORE_324	essay	n. 散文，文章	/'eseɪ/	/'ɛse/	n. 随笔, 短文, 评论, 企图 / vt. 试图	'esei. e'sei	n. an analytic or interpretive literary composition / n. a tentative attempt
CET4_CORE_328	esteem	n. 自尊	/is'ti:m/	/ɪ'stim/	n. 尊敬, 尊重 / vt. 尊敬, 尊重, 认为	i'sti:m	n. the condition of being honored (esteemed or respected or well regarded)
CET4_CORE_2218	everything	pron. 每件事，事事	/'evrɪθɪŋ/	/'ɛvrɪ'θɪŋ/	pron. 每件事物, 所有事物	'evriθiŋ	n. Whatever pertains to the subject under consideration; /    all things.
CET4_CORE_2228	except	prep. 除…之外	/ɪk'sept; ek-/	/ɪk'sɛpt/	vt. 除, 除外 / vi. 反对 / prep. 除了...之外, 若不是, 除非 / conj. 只是	ik'sept	v take exception to / v prevent from being included or considered or accepted
CET4_CORE_2229	excite	v. 使激动；引起	/ɪk'saɪt; ek-/	/ɪk'saɪt/	vt. 刺激, 使兴奋, 激励	ik'sait	v. arouse or elicit a feeling / v. raise to a higher energy level / v. produce a magnetic field in
CET4_CORE_4407	exclusive	adj. 奢华的，高级的；独有的，独享的；排斥的，排他的；不包括…的，不把…计算在内的； n. 独家新闻	/ɪk'skluːsɪv/	/ɪk'sklusɪv/	a. 排外的, 独占的, 唯一的 / [计] 独占的	ik'sklu:siv	n. a news report that is reported first by one news organization / s. not divided or shared with others / a. excluding much or all; especially all but a particular group or minority
CET4_CORE_838	exhaust	v. 使筋疲力尽	/ɪgˈzɔ:st/	/ɪɡ'zɔst/	n. 排气, 排气装置, 废气 / vt. 抽完, 用尽, 耗尽, 使精疲力尽 / vi. 排气	ig'zɒ:st	n. gases ejected from an engine as waste products / n. system consisting of the parts of an engine through which burned gases or steam are discharged / v. wear out completely / v. use up the whole supply of
CET4_CORE_340	expand	v. 扩大	/ɪk'spænd/	/ɪk'spænd/	vt. 使膨胀, 详述, 扩张 / vi. 张开, 发展 / vt. 展开 / vi. 展开 / [计] 展开; DOS外部命令:将原始DOS磁盘上的压缩文件解压缩并拷贝到硬盘上	ik'spænd	v. extend in one or more directions / v. become larger in size or volume or quantity / v. make bigger or wider in size, volume, or quantity
CET4_CORE_864	expectation	n. 期望	/ˌekspekˈteɪʃn/	/,ɛkspɛk'teʃən/	n. 期待, 指望, 展望 / [化] 期望值	.ekspek'teiʃәn	n. belief about (or mental picture of) the future / n. the feeling that something is about to happen
CET4_CORE_341	exploit	v. 开采	/ɪk'splɔɪt/	/ɪk'splɔɪt/	n. 功绩, 勋绩 / vt. 开发, 利用, 开拓, 剥削	'eksplɒit	v. use or manipulate to one's advantage / v. draw from; make good use of
CET4_CORE_342	explore	v. 探索	/ɪk'splɔ:(r)/	/ɪk'splɔr/	v. 探险, 探测, 探究	ik'splɒ:	v. travel to or penetrate into / v. examine minutely / v. examine (organs) for diagnostic purposes
CET4_CORE_346	expressiveness	n. 表达	/ik'spresivnis/	/ik'spresivnis/	[计] 可表达性		n. the quality of being expressive
CET4_CORE_347	extension	n. 分机	/ɪk'stenʃn/	/ɪk'stɛnʃən/	n. 延长, 扩充, 范围, 扩展名 / a. 伸缩的 / [计] 扩展名, 扩充名	ik'stenʃәn	n. a mutually agreed delay in the date set for the completion of a job or payment of a debt / n. act of expanding in scope; making more widely available / n. an educational opportunity provided by colleges and universities to people who are not enrolled as regular students / n. act of stretching or straightening out a flexed limb
CET4_CORE_2264	extremely	adv. 极端，极其，非常	/ɪk'striːmlɪ; ek-/	/ɪk'strimli/	adv. 极端地, 非常地	ik'stri:mli	r. to an extreme degree
CET4_CORE_2269	face	n. 脸；表面；外表	/feɪs/	/fes/	n. 脸, 面容, 正面, 外观 / vt. 面对, 朝, 正视, 面临 / vi. 朝, 向 / [计] 现场可改变的控制元件	feis	n. the front of the human head from the forehead to the chin and ear to ear / n. the general outward appearance of something / n. the striking or working surface of an implement / n. a part of a person that is used to refer to a person
CET4_CORE_812	fair	n. 集市	/feə(r)/	/fɛr/	n. 展览会, 市集, 美好的事物 / a. 公平的, 按规则进行的, 不好不坏的, 晴朗的, 美丽的 / adv. 公平地, 正面地, 有教养地, 清楚地 / vi. 转晴	fєә	n. gathering of producers to promote business / n. a competitive exhibition of farm products / v. join so that the external surfaces blend smoothly / a. free from favoritism or self-interest or bias or deception; conforming with established standards or rules
CET4_CORE_2279	faithful	adj. 忠诚的；如实的	/'feɪθfʊl; -f(ə)l/	/'feθfəl/	a. 忠实的, 详确的, 可靠的 / n. 信徒	'feiθful	n. any loyal and steadfast following / a. steadfast in affection or allegiance / a. not having sexual relations with anyone except your husband or wife, or your boyfriend or girlfriend
CET4_CORE_2281	FALSE	adj. 不真实的；伪造的	/fɔːls; fɒls/	/fɔls/	a. 错误的, 虚伪的, 假的, 不老实的 / adv. 不准确地, 欺诈地	fɒ:ls	a. not in accordance with the fact or reality or actuality / s. arising from error / s. erroneous and usually accidental / s. deliberately deceptive
CET4_CORE_1110	fancy	adj. 华丽的，别致的	/'fænsɪ/	/'fænsi/	n. 想象力, 幻想, 喜好 / a. 想象的, 精美的, 新奇的, 奇特的, 高价的, 特级的 / vt. 想象, 设想, 相信, 喜爱 / vi. 想象, 幻想	'fænsi	n. a kind of imagination that was held by Coleridge to be more casual and superficial than true imagination / v. have a fancy or particular liking or desire for / a. not plain; decorative or ornamented
CET4_CORE_4230	fantastic	adj. 极好的， 极出色的， 了不起的； 极大的； 难以相信的； 异想天开的， 不实际的； 奇异的， 古怪的	/fæn'tæstɪk/	/fæn'tæstɪk/	a. 奇妙的, 稀奇的, 空想的	fæn'tæstik	s. extraordinarily good or great; used especially as intensifiers / s. fanciful and unrealistic; foolish / s. existing in fancy only / s. extravagantly fanciful in design, construction, appearance
CET4_CORE_2288	fare	n. 车费，船费，票价	/feə/	/fɛr/	n. 费用, 旅客, 食物 / vi. 进展, 进步, 经营, 过活	fєә	n. the sum charged for riding in a public conveyance / n. a paying (taxi) passenger / n. the food and drink that are regularly served or consumed / v. eat well
CET4_CORE_353	fascinate	v. 强烈地吸引，迷住	/'fæsineit/	/'fæsə'net/	vt. 令人入神, 使着迷 / vi. 入迷	'fæsineit	v. to render motionless, as with a fixed stare or by arousing terror or awe
CET4_CORE_2295	fast	adj. 快的；偏快的； adv. 快	/fɑːst/	/fæst/	a. 快速的, 紧的 / adv. 很快地, 紧紧地, 彻底地 / n. 绝食, 斋戒 / vi. 绝食, 斋戒	fɑ:st	n. abstaining from food / v. abstain from certain foods, as for religious or medical reasons / v. abstain from eating / a. acting or moving or capable of acting or moving quickly
CET4_CORE_2296	fasten	v. 扎牢，扣住	/'fɑːs(ə)n/	/'fæsən/	vt. 拴紧, 使固定, 系, 集中于, 强加于 / vi. 扣紧	'fɑ:sәn	v. cause to be firmly attached / v. become fixed or fastened / v. attach to
CET4_CORE_869	favor	v. 偏好, 赞同	/'feɪvə/	/'fevɚ/	n. 好意, 喜爱 / vt. 赐予, 支持, 喜欢, 证实	'feivә	n. an act of gracious kindness / n. an advantage to the benefit of someone or something / n. an inclination to approve
CET4_CORE_358	favorable	adj. 赞同的	/'feɪvərəbl/	/'fevərəbl/	a. 有利的, 赞许的, 良好的	'feivәrәbl	a. encouraging or approving or pleasing / a. (of winds or weather) tending to promote or facilitate / s. occurring at a convenient or suitable time
